Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
353	:	1774975574.815	     5.886	0	125	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H4N6.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
352	:	1774975574.219	     6.924	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H4N6.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
357	:	1774975581.147	     2.661	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H5N3.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
355	:	1774975577.426	     7.713	0	114	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H5N1.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
356	:	1774975580.704	     5.167	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H5N2.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
295	:	1774975494.946	    94.620	0	114	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PA_H3N2.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
359	:	1774975585.142	     4.516	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H6N1.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
360	:	1774975585.873	     4.096	0	125	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H6N1.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
363	:	1774975589.972	     2.384	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H6N8.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
362	:	1774975589.661	     4.305	0	125	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H6N2.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
364	:	1774975592.359	     3.835	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H7N1.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
365	:	1774975593.969	     3.384	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H7N3.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
367	:	1774975597.357	     3.967	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H7N7.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
368	:	1774975601.328	     2.414	0	123	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H7N7.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
369	:	1774975603.745	     2.460	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H8N4.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
341	:	1774975565.052	    45.715	0	125	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H1N1.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
361	:	1774975589.570	    21.903	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H6N2.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
370	:	1774975606.208	     6.667	0	114	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H9N2.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
372	:	1774975611.475	     3.361	0	111	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_N2.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
373	:	1774975612.878	     3.132	0	119	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_N2.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
374	:	1774975614.840	     2.898	0	111	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_N6.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
375	:	1774975616.013	     2.701	0	119	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_N6.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
340	:	1774975564.995	    53.882	0	116	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H1N1.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
378	:	1774975618.880	     2.501	0	109	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_C.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
379	:	1774975621.385	     2.858	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H10N1.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
380	:	1774975624.247	     2.809	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H10N6.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
109	:	1774975341.670	   286.162	0	119	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/NA_B.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
381	:	1774975627.060	     3.311	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H10N7.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
382	:	1774975627.836	     3.144	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H10N8.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
383	:	1774975630.373	     3.003	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H10N9.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
384	:	1774975630.984	     3.202	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H11N1.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
385	:	1774975633.378	     3.131	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H11N2.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
386	:	1774975634.188	     2.988	0	125	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H11N2.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
183	:	1774975412.229	   225.725	0	125	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/NP_H3N2.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
371	:	1774975610.771	    28.265	0	125	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H9N2.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
387	:	1774975636.513	     2.582	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H11N6.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
388	:	1774975637.179	     3.317	0	119	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H11N9.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
389	:	1774975637.957	     3.007	0	111	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H1.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
392	:	1774975640.499	     3.323	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H1N2.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
393	:	1774975640.967	     3.091	0	123	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H1N2.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
348	:	1774975568.948	    77.321	0	116	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H3N2.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
394	:	1774975643.826	     2.713	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H1N8.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
395	:	1774975644.060	     2.588	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H2N9.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
376	:	1774975617.740	    29.644	0	110	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_B.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
366	:	1774975596.197	    51.188	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB1_H7N6.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
397	:	1774975646.541	     2.670	0	119	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H3.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
400	:	1774975647.411	     3.993	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H3N6.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
396	:	1774975646.272	     5.937	0	113	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H3.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
401	:	1774975649.213	     3.365	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H3N8.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
192	:	1774975426.406	   226.712	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/NP_H5N8.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
404	:	1774975652.582	     2.661	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H4N8.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
403	:	1774975652.211	     5.023	0	125	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H4N6.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
402	:	1774975651.408	     6.598	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H4N6.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
406	:	1774975655.246	     4.490	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H5N2.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
405	:	1774975653.120	     8.541	0	114	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H5N1.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
409	:	1774975659.740	     6.016	0	125	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H6N1.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
408	:	1774975658.009	     8.296	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H6N1.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
412	:	1774975666.308	     2.651	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H6N8.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
413	:	1774975668.962	     2.393	0	123	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H6N8.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
411	:	1774975665.760	     6.331	0	125	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H6N2.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
414	:	1774975671.357	     3.796	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H7N1.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
415	:	1774975672.093	     4.546	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H7N3.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
127	:	1774975349.930	   327.753	0	125	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/NA_H3N2.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
418	:	1774975677.687	     2.684	0	123	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H7N7.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
417	:	1774975676.642	     4.084	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H7N7.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
419	:	1774975680.373	     2.665	0	115	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H8N4.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
410	:	1774975661.664	    24.437	0	117	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/PB2_H6N2.africa.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
161	:	1774975390.565	   295.713	0	119	0	0	bash /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/scripts/run_one_alignment.sh /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/split/NP_B.madagascar.fasta /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/aligned /pasteur/appa/scratch/cduitama/EDID/Madagascar_influenza/alignments/logs
